Last Include,WSS@50r,WSS@75r,WSS@90r,WSS@95r,nWSS@50r,nWSS@75r,nWSS@90r,nWSS@95r,precision@50%,precision@75%,precision@90%,precision@95%,recall@50%,recall@75%,recall@90%,recall@95%
30.29393173198483,0.4759797724399494,0.6594500632111252,0.7821112515802782,0.7826485461441213,0.9833146157548532,0.9196213701267447,0.8941119845981068,0.8446975774105567,0.03002528445006321,0.02001685630004214,0.016681299385425813,0.015804358675761104,1.0,1.0,1.0,1.0
31.27370417193426,0.47029077117572693,0.6717762326169405,0.7859039190897599,0.7679519595448798,0.9775389058238408,0.9321354083106048,0.8979624578854484,0.8297769934221081,0.03002528445006321,0.02001685630004214,0.016681299385425813,0.015804358675761104,1.0,1.0,1.0,1.0
34.070796460176986,0.4563843236409608,0.6736725663716814,0.7775284450063211,0.7973451327433628,0.9634205037702551,0.9340606449542757,0.8894593293759024,0.8596181613990053,0.03002528445006321,0.02001685630004214,0.016681299385425813,0.015804358675761104,1.0,1.0,1.0,1.0
20.780657395701642,0.4742414664981036,0.6812579013906448,0.7787926675094817,0.8057206068268015,0.981549815498155,0.9417615915289588,0.890742820471683,0.8681212899085513,0.03002528445006321,0.02001685630004214,0.016681299385425813,0.015804358675761104,1.0,1.0,1.0,1.0
31.921618204804048,0.4758217446270544,0.6809418457648546,0.7786346396965866,0.7989254108723135,0.9831541793678806,0.9414407187550137,0.8905823840847105,0.861222525268731,0.03002528445006321,0.02001685630004214,0.016681299385425813,0.015804358675761104,1.0,1.0,1.0,1.0
27.323008849557525,0.47234513274336287,0.6670353982300885,0.7710493046776233,0.7883375474083438,0.9796245788544842,0.9273223167014278,0.8828814375100272,0.850473287341569,0.03002528445006321,0.02001685630004214,0.016681299385425813,0.015804358675761104,1.0,1.0,1.0,1.0
27.970922882427306,0.47139696586599245,0.6603982300884956,0.7822692793931733,0.8058786346396966,0.9786619605326488,0.9205839884485801,0.8942724209850794,0.8682817262955238,0.03002528445006321,0.02001685630004214,0.016681299385425813,0.015804358675761104,1.0,1.0,1.0,1.0
33.29646017699115,0.4783501896333755,0.6720922882427307,0.7854298356510746,0.8055625790139064,0.9857211615594417,0.9324562810845499,0.8974811487245308,0.8679608535215787,0.03002528445006321,0.02001685630004214,0.016681299385425813,0.015804358675761104,1.0,1.0,1.0,1.0
33.438685208596716,0.47123893805309736,0.6708280657395702,0.7724715549936789,0.7914981036662452,0.9785015241456763,0.9311727899887694,0.8843253649927804,0.8536820150810204,0.03002528445006321,0.02001685630004214,0.016681299385425813,0.015804358675761104,1.0,1.0,1.0,1.0
33.6283185840708,0.4706068268015171,0.6678255372945638,0.7847977243994944,0.7993994943109987,0.977859778597786,0.9281244986362908,0.8968394031766405,0.8617038344296486,0.03002528445006321,0.02001685630004214,0.016681299385425813,0.015804358675761104,1.0,1.0,1.0,1.0
30.910240202275602,0.47613780025284447,0.6621365360303414,0.7702591656131479,0.7911820480404551,0.9834750521418257,0.9223487887052784,0.8820792555751644,0.8533611423070753,0.03002528445006321,0.02001685630004214,0.016681299385425813,0.015804358675761104,1.0,1.0,1.0,1.0
20.369785082174463,0.4734513274336283,0.6792035398230089,0.7947534766118837,0.8267383059418457,0.9807476335632922,0.9396759184983154,0.9069468955559121,0.8894593293759024,0.03002528445006321,0.02001685630004214,0.016681299385425813,0.015804358675761104,1.0,1.0,1.0,1.0
30.30973451327434,0.45606826801517064,0.6709860935524652,0.7606194690265486,0.7741150442477875,0.9630996309963099,0.931333226375742,0.872292635969838,0.8360340125140382,0.03002528445006321,0.02001685630004214,0.016681299385425813,0.015804358675761104,1.0,1.0,1.0,1.0
25.56890012642225,0.46381163084702903,0.6630847029077117,0.7786346396965866,0.7989254108723135,0.9709610139579656,0.9233114070271138,0.8905823840847105,0.861222525268731,0.03002528445006321,0.02001685630004214,0.016681299385425813,0.015804358675761104,1.0,1.0,1.0,1.0
27.24399494310999,0.4582806573957017,0.6597661188369153,0.7824273072060683,0.8152022756005056,0.9653457404139258,0.9199422429006898,0.894432857372052,0.8777474731269052,0.03002528445006321,0.02001685630004214,0.016681299385425813,0.015804358675761104,1.0,1.0,1.0,1.0
