Last Include,WSS@50r,WSS@75r,WSS@90r,WSS@95r,nWSS@50r,nWSS@75r,nWSS@90r,nWSS@95r,precision@50%,precision@75%,precision@90%,precision@95%,recall@50%,recall@75%,recall@90%,recall@95%
95.0,0.275,0.41500000000000004,0.31,0.16499999999999995,0.8535031847133758,0.7834394904458599,0.4968152866242038,0.2611464968152866,0.36,0.26666666666666666,0.22777777777777777,0.22631578947368422,0.8372093023255814,0.9302325581395349,0.9534883720930233,1.0
96.0,0.29000000000000004,0.44499999999999995,0.375,0.15999999999999995,0.8726114649681529,0.821656050955414,0.5796178343949044,0.25477707006369427,0.38,0.26666666666666666,0.22777777777777777,0.22105263157894736,0.8837209302325582,0.9302325581395349,0.9534883720930233,0.9767441860465116
95.5,0.275,0.33999999999999997,0.35500000000000004,0.11999999999999997,0.8535031847133758,0.6878980891719745,0.554140127388535,0.20382165605095542,0.37,0.26666666666666666,0.22777777777777777,0.22105263157894736,0.8604651162790697,0.9302325581395349,0.9534883720930233,0.9767441860465116
94.5,0.29000000000000004,0.405,0.29000000000000004,0.22999999999999998,0.8726114649681529,0.7707006369426752,0.4713375796178344,0.34394904458598724,0.38,0.2733333333333333,0.22777777777777777,0.22631578947368422,0.8837209302325582,0.9534883720930233,0.9534883720930233,1.0
96.0,0.31000000000000005,0.48,0.335,0.32999999999999996,0.8980891719745223,0.8662420382165605,0.5286624203821656,0.4713375796178344,0.37,0.2733333333333333,0.22777777777777777,0.21578947368421053,0.8604651162790697,0.9534883720930233,0.9534883720930233,0.9534883720930233
94.0,0.29500000000000004,0.44499999999999995,0.4,0.31999999999999995,0.8789808917197452,0.821656050955414,0.6114649681528662,0.4585987261146497,0.39,0.2733333333333333,0.23333333333333334,0.22631578947368422,0.9069767441860465,0.9534883720930233,0.9767441860465116,1.0
93.5,0.31000000000000005,0.395,0.34,0.285,0.8980891719745223,0.7579617834394905,0.535031847133758,0.4140127388535032,0.37,0.2733333333333333,0.23333333333333334,0.22631578947368422,0.8604651162790697,0.9534883720930233,0.9767441860465116,1.0
92.0,0.32499999999999996,0.45999999999999996,0.315,0.33999999999999997,0.9171974522292994,0.8407643312101911,0.5031847133757962,0.4840764331210191,0.36,0.2733333333333333,0.23333333333333334,0.22631578947368422,0.8372093023255814,0.9534883720930233,0.9767441860465116,1.0
92.5,0.30500000000000005,0.41000000000000003,0.32,0.17499999999999996,0.89171974522293,0.7770700636942676,0.5095541401273885,0.27388535031847133,0.35,0.26666666666666666,0.22777777777777777,0.22631578947368422,0.813953488372093,0.9302325581395349,0.9534883720930233,1.0
95.0,0.265,0.41500000000000004,0.34500000000000003,0.20499999999999996,0.8407643312101911,0.7834394904458599,0.5414012738853503,0.31210191082802546,0.38,0.2733333333333333,0.22777777777777777,0.22631578947368422,0.8837209302325582,0.9534883720930233,0.9534883720930233,1.0
94.5,0.30500000000000005,0.35,0.34500000000000003,0.12999999999999995,0.89171974522293,0.7006369426751592,0.5414012738853503,0.21656050955414013,0.37,0.26666666666666666,0.22777777777777777,0.22631578947368422,0.8604651162790697,0.9302325581395349,0.9534883720930233,1.0
93.5,0.30000000000000004,0.43999999999999995,0.34500000000000003,0.10499999999999995,0.8853503184713376,0.8152866242038217,0.5414012738853503,0.18471337579617833,0.37,0.26666666666666666,0.22777777777777777,0.22631578947368422,0.8604651162790697,0.9302325581395349,0.9534883720930233,1.0
93.0,0.31499999999999995,0.43000000000000005,0.335,0.27499999999999997,0.9044585987261147,0.802547770700637,0.5286624203821656,0.4012738853503185,0.36,0.2733333333333333,0.23333333333333334,0.22631578947368422,0.8372093023255814,0.9534883720930233,0.9767441860465116,1.0
92.5,0.29500000000000004,0.43500000000000005,0.375,0.32999999999999996,0.8789808917197452,0.8089171974522293,0.5796178343949044,0.4713375796178344,0.38,0.2733333333333333,0.23333333333333334,0.22631578947368422,0.8837209302325582,0.9534883720930233,0.9767441860465116,1.0
93.5,0.31999999999999995,0.44999999999999996,0.33,0.20499999999999996,0.910828025477707,0.8280254777070064,0.5222929936305732,0.31210191082802546,0.38,0.2733333333333333,0.23333333333333334,0.22631578947368422,0.8837209302325582,0.9534883720930233,0.9767441860465116,1.0
