Last Include,WSS@50r,WSS@75r,WSS@90r,WSS@95r,nWSS@50r,nWSS@75r,nWSS@90r,nWSS@95r,precision@50%,precision@75%,precision@90%,precision@95%,recall@50%,recall@75%,recall@90%,recall@95%
68.75,0.1477272727272727,0.27556818181818177,0.35738636363636367,0.32215909090909084,0.6755852842809364,0.5752508361204013,0.5217391304347826,0.431438127090301,0.25,0.20075757575757575,0.16772151898734178,0.15868263473053892,0.8301886792452831,1.0,1.0,1.0
71.875,0.16761363636363635,0.27556818181818177,0.35738636363636367,0.37897727272727266,0.6989966555183946,0.5752508361204013,0.5217391304347826,0.4983277591973244,0.24431818181818182,0.20075757575757575,0.16772151898734178,0.15868263473053892,0.8113207547169812,1.0,1.0,1.0
62.5,0.23011363636363635,0.3039772727272727,0.3346590909090909,0.3448863636363636,0.7725752508361204,0.6086956521739131,0.49498327759197325,0.45819397993311034,0.24431818181818182,0.20075757575757575,0.16772151898734178,0.15868263473053892,0.8113207547169812,1.0,1.0,1.0
61.64772727272727,0.20738636363636365,0.25568181818181823,0.3147727272727273,0.35624999999999996,0.745819397993311,0.5518394648829431,0.47157190635451507,0.47157190635451507,0.23863636363636365,0.20075757575757575,0.16772151898734178,0.15868263473053892,0.7924528301886793,1.0,1.0,1.0
65.9090909090909,0.15909090909090906,0.26988636363636365,0.3460227272727273,0.35340909090909084,0.6889632107023411,0.568561872909699,0.5083612040133779,0.4682274247491639,0.24431818181818182,0.20075757575757575,0.16772151898734178,0.15868263473053892,0.8113207547169812,1.0,1.0,1.0
72.1590909090909,0.24431818181818177,0.33806818181818177,0.37159090909090914,0.36193181818181813,0.7892976588628763,0.6488294314381271,0.5384615384615384,0.4782608695652174,0.2556818181818182,0.20075757575757575,0.16772151898734178,0.15868263473053892,0.8490566037735849,1.0,1.0,1.0
62.78409090909091,0.19318181818181823,0.28693181818181823,0.3744318181818182,0.34772727272727266,0.7290969899665551,0.5886287625418061,0.5418060200668896,0.46153846153846156,0.2556818181818182,0.20075757575757575,0.16772151898734178,0.15868263473053892,0.8490566037735849,1.0,1.0,1.0
69.88636363636364,0.1875,0.28409090909090906,0.3346590909090909,0.3079545454545454,0.7224080267558528,0.5852842809364549,0.49498327759197325,0.41471571906354515,0.25,0.20075757575757575,0.16772151898734178,0.15868263473053892,0.8301886792452831,1.0,1.0,1.0
69.31818181818183,0.2102272727272727,0.28693181818181823,0.3801136363636364,0.38749999999999996,0.7491638795986622,0.5886287625418061,0.5484949832775919,0.5083612040133779,0.24431818181818182,0.20075757575757575,0.16772151898734178,0.15868263473053892,0.8113207547169812,1.0,1.0,1.0
72.44318181818183,0.1960227272727273,0.30113636363636365,0.3375,0.3505681818181818,0.7324414715719063,0.6053511705685619,0.4983277591973244,0.46488294314381273,0.24431818181818182,0.20075757575757575,0.16772151898734178,0.15868263473053892,0.8113207547169812,1.0,1.0,1.0
72.1590909090909,0.19034090909090906,0.31818181818181823,0.37159090909090914,0.3676136363636363,0.725752508361204,0.6254180602006689,0.5384615384615384,0.48494983277591974,0.26704545454545453,0.20075757575757575,0.16772151898734178,0.15868263473053892,0.8867924528301887,1.0,1.0,1.0
69.0340909090909,0.19034090909090906,0.28693181818181823,0.35454545454545455,0.3818181818181818,0.725752508361204,0.5886287625418061,0.5183946488294314,0.5016722408026756,0.23863636363636365,0.20075757575757575,0.16772151898734178,0.15868263473053892,0.7924528301886793,1.0,1.0,1.0
69.60227272727273,0.16193181818181823,0.3210227272727273,0.3517045454545455,0.3392045454545454,0.6923076923076923,0.6287625418060201,0.5150501672240803,0.451505016722408,0.23295454545454544,0.20075757575757575,0.16772151898734178,0.15868263473053892,0.7735849056603774,1.0,1.0,1.0
76.98863636363636,0.1477272727272727,0.28409090909090906,0.35738636363636367,0.37897727272727266,0.6755852842809364,0.5852842809364549,0.5217391304347826,0.4983277591973244,0.23295454545454544,0.19696969696969696,0.16772151898734178,0.15868263473053892,0.7735849056603774,0.9811320754716981,1.0,1.0
64.48863636363636,0.23011363636363635,0.32386363636363635,0.35454545454545455,0.3505681818181818,0.7725752508361204,0.6321070234113713,0.5183946488294314,0.46488294314381273,0.2556818181818182,0.20075757575757575,0.16772151898734178,0.15868263473053892,0.8490566037735849,1.0,1.0,1.0
