Last Include,WSS@50r,WSS@75r,WSS@90r,WSS@95r,nWSS@50r,nWSS@75r,nWSS@90r,nWSS@95r,precision@50%,precision@75%,precision@90%,precision@95%,recall@50%,recall@75%,recall@90%,recall@95%
85.6,0.10960000000000003,0.1532,0.1688,0.17559999999999995,0.6460554371002132,0.4541577825159915,0.326226012793177,0.2857142857142857,0.30128205128205127,0.30982905982905984,0.2775800711743772,0.2630691399662732,0.6025641025641025,0.9294871794871795,1.0,1.0
93.28,0.08399999999999996,0.1164,0.10480000000000003,0.09879999999999994,0.6119402985074627,0.4051172707889126,0.24093816631130063,0.18336886993603413,0.2980769230769231,0.27564102564102566,0.2704626334519573,0.2630691399662732,0.5961538461538461,0.8269230769230769,0.9743589743589743,1.0
94.24,0.13039999999999996,0.1068,0.058400000000000035,0.08279999999999996,0.673773987206823,0.39232409381663114,0.1791044776119403,0.16204690831556504,0.3141025641025641,0.28205128205128205,0.26868327402135234,0.2630691399662732,0.6282051282051282,0.8461538461538461,0.967948717948718,1.0
95.84,0.13360000000000005,0.10520000000000002,0.08080000000000001,0.10839999999999997,0.6780383795309168,0.39019189765458423,0.208955223880597,0.19616204690831557,0.3076923076923077,0.27564102564102566,0.26868327402135234,0.2580101180438449,0.6153846153846154,0.8269230769230769,0.967948717948718,0.9807692307692307
90.72,0.11919999999999997,0.11480000000000001,0.06960000000000002,0.09399999999999994,0.6588486140724946,0.40298507462686567,0.19402985074626866,0.17697228144989338,0.3076923076923077,0.2799145299145299,0.2704626334519573,0.2630691399662732,0.6153846153846154,0.8397435897435898,0.9743589743589743,1.0
88.96,0.12719999999999998,0.18359999999999999,0.20240000000000002,0.18999999999999995,0.6695095948827292,0.4946695095948827,0.37100213219616207,0.3049040511727079,0.3173076923076923,0.31196581196581197,0.2775800711743772,0.2630691399662732,0.6346153846153846,0.9358974358974359,1.0,1.0
97.11999999999999,0.10960000000000003,0.15960000000000002,0.06320000000000003,0.07639999999999997,0.6460554371002132,0.4626865671641791,0.18550106609808104,0.1535181236673774,0.3301282051282051,0.27350427350427353,0.26868327402135234,0.26138279932546377,0.6602564102564102,0.8205128205128205,0.967948717948718,0.9935897435897436
91.36,0.12880000000000003,0.11159999999999998,0.09360000000000002,0.10999999999999996,0.6716417910447762,0.39872068230277186,0.2260127931769723,0.19829424307036247,0.3173076923076923,0.2777777777777778,0.2722419928825623,0.2630691399662732,0.6346153846153846,0.8333333333333334,0.9807692307692307,1.0
92.64,0.1352,0.07800000000000001,0.07920000000000002,0.11159999999999995,0.6801705756929638,0.35394456289978676,0.2068230277185501,0.20042643923240938,0.3141025641025641,0.27350427350427353,0.26868327402135234,0.2630691399662732,0.6282051282051282,0.8205128205128205,0.967948717948718,1.0
93.12,0.05840000000000001,0.11159999999999998,0.08240000000000003,0.09239999999999995,0.5778251599147122,0.39872068230277186,0.21108742004264391,0.17484008528784648,0.30448717948717946,0.2777777777777778,0.2704626334519573,0.2630691399662732,0.6089743589743589,0.8333333333333334,0.9743589743589743,1.0
94.56,0.13360000000000005,0.10199999999999998,0.06640000000000001,0.09879999999999994,0.6780383795309168,0.3859275053304904,0.18976545842217485,0.18336886993603413,0.3108974358974359,0.27350427350427353,0.26868327402135234,0.2630691399662732,0.6217948717948718,0.8205128205128205,0.967948717948718,1.0
94.24,0.11760000000000004,0.11159999999999998,0.061600000000000016,0.06679999999999996,0.6567164179104478,0.39872068230277186,0.18336886993603413,0.14072494669509594,0.3141025641025641,0.28205128205128205,0.26868327402135234,0.2630691399662732,0.6282051282051282,0.8461538461538461,0.967948717948718,1.0
92.80000000000001,0.14,0.11159999999999998,0.061600000000000016,0.08759999999999996,0.6865671641791045,0.39872068230277186,0.18336886993603413,0.16844349680170576,0.3076923076923077,0.2692307692307692,0.26512455516014233,0.2630691399662732,0.6153846153846154,0.8076923076923077,0.9551282051282052,1.0
92.47999999999999,0.12880000000000003,0.2012,0.13840000000000002,0.10039999999999996,0.6716417910447762,0.5181236673773987,0.2857142857142857,0.18550106609808104,0.33653846153846156,0.29914529914529914,0.2704626334519573,0.2630691399662732,0.6730769230769231,0.8974358974358975,0.9743589743589743,1.0
94.56,0.16080000000000005,0.10999999999999999,0.08880000000000002,0.11319999999999997,0.7142857142857143,0.39658848614072495,0.21961620469083157,0.2025586353944563,0.3141025641025641,0.2777777777777778,0.26868327402135234,0.2630691399662732,0.6282051282051282,0.8333333333333334,0.967948717948718,1.0
